1174	227	1.4.6	κατὰ γὰρ τοὺς νόμους , ἐάν τις φανερὸς γένηται κλέπτων ἢ λωποδυτῶν ἢ βαλλαντιοτομῶν ἢ τοιχωρυχῶν ἢ ἀνδραποδιζόμενος ἢ ἱεροσυλῶν , τούτοις θάνατός ἐστιν ἡ ζημία ·		Thence Cyrus marched one stage, five parasangs, to Myriandus, a city on the sea coast, inhabited by Phoenicians;	['γάρ']	1	['γὰρ']	['AuxY']
1175	245	1.4.9	καδδύναμιν δ’ ἔρδειν ἱέρ’ ἀθανάτοισι θεοῖσι , καὶ πρὸς φίλους δὲ καὶ ξένους καὶ πρὸς τὴν ἄλλην δίαιταν καλὴν ἔφη παραίνεσιν εἶναι τὴν καδδύναμιν δ’ ἔρδειν .		After this Cyrus marched four stages, twenty parasangs, to the Chalus river, which is a plethrum in width and full of large, tame fish; these fish the Syrians regarded as gods, and they would not allow anyone to harm them, or the doves, either.	['φίλος', 'καλός']	2	['φίλους', 'καλὴν']	['ADV', 'ATR']
1176	363	1.6.7	εἰ οὖν ὥσπερ καὶ τῶν ἄλλων ἔργων οἱ διδάσκαλοι τοὺς μαθητὰς μιμητὰς ἑαυτῶν ἀποδεικνύουσιν , οὕτω καὶ σὺ τοὺς συνόντας διαθήσεις , νόμιζε κακοδαιμονίας διδάσκαλος εἶναι .		No, Orontas answered.	['ἔργον']	1	['ἔργων']	['ATR']
1177	380	1.6.9	ἐὰν δὲ δὴ φίλους ἢ πόλιν ὠφελεῖν δέῃ , ποτέρῳ ἡ πλείων σχολὴ τούτων ἐπιμελεῖσθαι , τῷ ὡς ἐγὼ νῦν ἢ τῷ ὡς σὺ μακαρίζεις διαιτωμένῳ ;		My advice is to put this man out of the way as speedily as possible, so that we may no longer have to be on our guard against the fellow, but may be left free, so far as concerns him, to requite with benefits these willing servants.	['φίλος']	1	['φίλους']	['OBJ']
1178	515	1.9.5	ὡς δ’ ἐγένοντο πλησιαίτερον τοῦ Ἡρακλέους , τὴν μὲν πρόσθεν ῥηθεῖσαν ἰέναι τὸν αὐτὸν τρόπον , τὴν δ’ ἑτέραν φθάσαι βουλομένην προσδραμεῖν τῷ Ἡρακλεῖ καὶ εἰπεῖν ·		Here, then, Cyrus was reputed to be, in the first place, the most modest of his fellows, and even more obedient to his elders than were his inferiors in rank; secondly, the most devoted to horses and the most skilful in managing horses;	['μέν']	1	['μὲν']	['AuxY']
1179	558	1.9.28	αἰσθόμενος δέ ποτε Λαμπροκλέα τὸν πρεσβύτατον υἱὸν αὐτοῦ πρὸς τὴν μητέρα χαλεπαίνοντα , εἰπέ μοι , ἔφη , ὦ παῖ , οἶσθά τινας ἀνθρώπους ἀχαρίστους καλουμένους ;		And whenever he was on the march and was likely to be seen by very many people, he would call his friends to him and engage them in earnest conversation, in order to show whom he honoured.	['ἄνθρωπος']	1	['ἀνθρώπους']	['OBJ']
1180	575	1.10.4	καὶ μὴν οὐ τῶν γε ἀφροδισίων ἕνεκα παιδοποιεῖσθαι τοὺς ἀνθρώπους ὑπολαμβάνεις , ἐπεὶ τούτου γε τῶν ἀπολυσόντων μεσταὶ μὲν αἱ ὁδοί , μεστὰ δὲ τὰ οἰκήματα .		At this time the King and the Greeks were distant from one another about thirty stadia, the Greeks pursuing the troops in their front, in the belief that they were victorious over all the enemy, the King and his followers plundering, in the belief that they were all victorious already.	['ἄνθρωπος', 'μέν', 'οὐ', 'ὁδός']	4	['ἀνθρώπους', 'μὲν', 'οὐ', 'ὁδοί']	['SBJ', 'ADV/AuxY', 'AuxZ', 'ADV/SBJ']
1181	591	1.10.12	ἀλλ’ , οἶμαι , ἐπειδὴ οὐκ οἴονται τῶν λεγόντων οὔτε τὸν ἐλέγχοντα ἐλέγχειν ἵνα ζημιώσῃ οὔτε τὸν ἀπειλοῦντα ἀπειλεῖν ἵνα κακόν τι ποιήσῃ , ῥᾳδίως φέρουσι .		They did see, they said, the royal standard, a kind of golden eagle on a shield, raised aloft upon a pole.	['ἀλλά', 'οὐ']	2	['ἀλλ’', 'οὐκ']	['AuxY', 'AuxZ']
1201	223	1.4.4	Λίχας μὲν γὰρ ταῖς γυμνοπαιδίαις τοὺς ἐπιδημοῦντας ἐν Λακεδαίμονι ξένους ἐδείπνιζε , Σωκράτης δὲ διὰ παντὸς τοῦ βίου τὰ ἑαυτοῦ δαπανῶν τὰ μέγιστα πάντας τοὺς βουλομένους ὠφέλει ·		or the pass was narrow, the walls reached down to the sea, and above the pass were precipitous rocks.	['διά', 'γάρ', 'ἐν', 'μέν']	4	['διὰ', 'γὰρ', 'ἐν', 'μὲν']	['AuxP', 'AuxY', 'AuxP', 'AuxY']
1202	315	1.5.8	καὶ ὁ Ἀριστόδημος , οὔτοι , ἔφη , ἐγώ , ὦ Σώκρατες , ὑπερορῶ τὸ δαιμόνιον , ἀλλ’ ἐκεῖνο μεγαλοπρεπέστερον ἡγοῦμαι ἢ ὡς τῆς ἐμῆς θεραπείας προσδεῖσθαι .		and leaping at once, with all this finery, into the mud, they lifted the wagons high and dry and brought them out more quickly than one would have thought possible.	['ἀλλά']	1	['ἀλλ’']	['AuxY']
1203	352	1.6.3	ἐμοὶ μὲν δοκεῖ νὴ τὴν Ἥραν ἐλευθέρῳ μὲν ἀνδρὶ εὐκτὸν εἶναι μὴ τυχεῖν δούλου τοιούτου , δουλεύοντα δὲ ταῖς τοιαύταις ἡδοναῖς ἱκετευτέον τοὺς θεοὺς δεσποτῶν ἀγαθῶν τυχεῖν ·		This letter he gave to a man whom he supposed to be faithful to him;	['ἀγαθός', 'μέν']	2	['ἀγαθῶν', 'μὲν']	['ATR', 'AuxY']
1204	367	1.6.7	πότερον ὅτι τοῖς μὲν λαμβάνουσιν ἀργύριον ἀναγκαῖόν ἐστιν ἀπεργάζεσθαι τοῦτο ἐφ’ ᾧ ἂν μισθὸν λάβωσιν , ἐμοὶ δὲ μὴ λαμβάνοντι οὐκ ἀνάγκη διαλέγεσθαι ᾧ ἂν μὴ βούλωμαι ;		Did you not, Cyrus said, when once more you had learned the slightness of your own power, go to the altar of Artemis and say you were sorry, and did you not, after prevailing upon me to pardon you, again give me pledges and receive pledges from me?	['μέν', 'οὐ']	2	['μὲν', 'οὐκ']	['AuxY', 'CO/AuxZ']
1205	372	1.6.8	τά γε μὴν ἱμάτια οἶσθ’ ὅτι οἱ μεταβαλλόμενοι ψύχους καὶ θάλπους ἕνεκα μεταβάλλονται , καὶ ὑποδήματα ὑποδοῦνται , ὅπως μὴ διὰ τὰ λυποῦντα τοὺς πόδας κωλύωνται πορεύεσθαι ·		I cannot choose but do so, said Orontas.	['διά']	1	['διὰ']	['AuxP']
1206	412	1.7.8	ἆρ’ οὐκ ἄν , εἰ μὲν ἐπιθυμῶν τοῦ δοκεῖν ἱκανὸς εἶναι ταῦτα πράττειν μὴ δύναιτο πείθειν , τοῦτ’ εἴη λυπηρόν , εἰ δὲ πείσειεν , ἔτι ἀθλιώτερον ;		and he satisfied the expectations of every one of them before dismissing them.	['μέν', 'οὐ']	2	['μὲν', 'οὐκ']	['AuxY', 'AuxZ']
1222	34	1.1.11	πρῴ τε γὰρ εἰς τοὺς περιπάτους καὶ τὰ γυμνάσια ᾔει καὶ πληθούσης ἀγορᾶς ἐκεῖ φανερὸς ἦν , καὶ τὸ λοιπὸν ἀεὶ τῆς ἡμέρας ἦν ὅπου πλείστοις μέλλοι συνέσεσθαι ·		He also directed Sophaenetus the Stymphalian and Socrates the Achaean, who were likewise friends of his, to come with as many men as they could get, saying that he intended to make war upon Tissaphernes with the aid of the Milesian exiles;	['λοιπός', 'εἰς', 'γάρ', 'ἀγορά', 'ἡμέρα']	5	['λοιπὸν', 'εἰς', 'γὰρ', 'ἀγορᾶς', 'ἡμέρας']	['ADV', 'AuxP', 'AuxY', 'SBJ', 'ATR']
1223	84	1.2.12	ᾔδεσαν δὲ Σωκράτην ἀπ’ ἐλαχίστων μὲν χρημάτων αὐταρκέστατα ζῶντα , τῶν ἡδονῶν δὲ πασῶν ἐγκρατέστατον ὄντα , τοῖς δὲ διαλεγομένοις αὐτῷ πᾶσι χρώμενον ἐν τοῖς λόγοις ὅπως βούλοιτο .		At any rate, Cyrus paid the troops at that time four months’ wages.	['ἀπό', 'λόγος', 'ἐν', 'μέν']	4	['ἀπ’', 'λόγοις', 'ἐν', 'μὲν']	['AuxP', 'ADV', 'AuxP', 'AuxY']
1224	119	1.2.21	τίς μὲν γὰρ αὐλητής , τίς δὲ κιθαριστής , τίς δὲ ἄλλος διδάσκαλος ἱκανοὺς ποιήσας τοὺς μαθητάς , ἐὰν πρὸς ἄλλους ἐλθόντες χείρους φανῶσιν , αἰτίαν ἔχει τούτου ;		Therefore Cyrus remained for a day in the plain.	['γάρ', 'μέν']	2	['γὰρ', 'μὲν']	['AuxY', 'AuxY']
1225	234	1.4.8	ὡς δὲ δὴ καὶ ὠφελεῖν ἐδόκει μοι τοὺς συνόντας τὰ μὲν ἔργῳ δεικνύων ἑαυτὸν οἷος ἦν , τὰ δὲ καὶ διαλεγόμενος , τούτων δὴ γράψω ὁπόσα ἂν διαμνημονεύσω .		Xenias and Pasion have deserted us.	['μέν', 'ἔργον']	2	['μὲν', 'ἔργῳ']	['AuxY', 'ADV']
1226	284	1.5.1	περὶ μὲν δὴ βρώσεως καὶ πόσεως καὶ ἀφροδισίων οὕτω κατεσκευασμένος ἦν καὶ ᾤετο οὐδὲν ἂν ἧττον ἀρκούντως ἥδεσθαι τῶν πολλὰ ἐπὶ τούτοις πραγματευομένων , λυπεῖσθαι δὲ πολὺ ἔλαττον .		and whatever else there was on the plain by way of shrub or reed, was always fragrant, like spices;	['μέν']	1	['μὲν']	['AuxY']
1227	311	1.5.7	νοῦν δὲ μόνον ἄρα οὐδαμοῦ ὄντα σε εὐτυχῶς πως δοκεῖς συναρπάσαι , καὶ τάδε τὰ ὑπερμεγέθη καὶ πλῆθος ἄπειρα δι’ ἀφροσύνην τινά , ὡς οἴει , εὐτάκτως ἔχειν ;		Once in particular, when they came upon a narrow, muddy place which was hard for the wagons to get through, Cyrus halted with his train of nobles and dignitaries and ordered Glus and Pigres to take some of the barbarian troops and help to pull the wagons out.	['διά']	1	['δι’']	['AuxP']
1228	321	1.5.10	ἔπειτα τοῖς μὲν ἄλλοις ἑρπετοῖς πόδας ἔδωκαν , οἳ τὸ πορεύεσθαι μόνον παρέχουσιν , ἀνθρώπῳ δὲ καὶ χεῖρας προσέθεσαν , αἳ τὰ πλεῖστα οἷς εὐδαιμονέστεροι ἐκείνων ἐσμὲν ἐξεργάζονται .		on these they would cross and get provisions—wine made from the date of the palm tree and bread made of millet.	['ἄνθρωπος', 'μέν']	2	['ἀνθρώπῳ', 'μὲν']	['OBJ', 'AuxY']
1229	329	1.5.12	οὔτε γὰρ βοὸς ἂν ἔχων σῶμα , ἀνθρώπου δὲ γνώμην ἐδύνατ’ ἂν πράττειν ἃ ἐβούλετο , οὔθ’ ὅσα χεῖρας ἔχει , ἄφρονα δ’ ἐστί , πλέον οὐδὲν ἔχει .		Now this man missed him.	['ἄνθρωπος', 'γάρ']	2	['ἀνθρώπου', 'γὰρ']	['ATR', 'AuxY']
1230	397	1.7.4	καὶ τοὺς θησαυροὺς τῶν πάλαι σοφῶν ἀνδρῶν , οὓς ἐκεῖνοι κατέλιπον ἐν βιβλίοις γράψαντες , ἀνελίττων κοινῇ σὺν τοῖς φίλοις διέρχομαι , καὶ ἄν τι ὁρῶμεν ἀγαθὸν ἐκλεγόμεθα ·		And now, in order that you may know what sort of a contest it is into which you are going, I who do know will tell you.	['φίλος', 'ἐν', 'ἀγαθός']	3	['φίλοις', 'ἐν', 'ἀγαθὸν']	['ADV', 'AuxP', 'ATR']
1231	440	1.7.19	τούτων γὰρ δήπου τὰ μὲν γαστρὶ δελεαζόμενα , καὶ μάλα ἔνια δυσωπούμενα , ὅμως τῇ ἐπιθυμίᾳ τοῦ φαγεῖν ἀγόμενα πρὸς τὸ δέλεαρ ἁλίσκεται , τὰ δὲ ποτῷ ἐνεδρεύεται .		But since the King did not appear at the trench and try to prevent the passage of Cyrus’ army, both Cyrus and the rest concluded that he had given up the idea of fighting.	['γάρ', 'μέν']	2	['γὰρ', 'μὲν']	['AuxY', 'AuxY']
1232	592	1.10.13	σὺ δ’ εὖ εἰδὼς ὅτι ἃ λέγει σοι ἡ μήτηρ οὐ μόνον οὐδὲν κακὸν νοοῦσα λέγει , ἀλλὰ καὶ βουλομένη σοι ἀγαθὰ εἶναι ὅσα οὐδενὶ ἄλλῳ , χαλεπαίνεις ;		But when at this point also the Greeks resumed their forward movement, the horsemen at once proceeded to leave the hill;	['ἀλλά', 'ἀγαθός', 'οὐ']	3	['ἀλλὰ', 'ἀγαθὰ', 'οὐ']	['AuxY', 'PNOM', 'AuxZ']
1233	604	1.10.17	συνοδοιπόρον ἢ σύμπλουν , ἢ εἴ τῳ ἄλλῳ ἐντυγχάνοις , οὐδὲν ἄν σοι διαφέροι φίλον ἢ ἐχθρὸν γενέσθαι , ἢ καὶ τῆς παρὰ τούτων εὐνοίας οἴει δεῖν ἐπιμελεῖσθαι ;		They reached their tents about supper-time.	['φίλος', 'παρά']	2	['φίλον', 'παρὰ']	['PNOM', 'AuxP']
1249	10	1.1.4	οὗτοί τε γὰρ ὑπολαμβάνουσιν οὐ τοὺς ὄρνιθας οὐδὲ τοὺς ἀπαντῶντας εἰδέναι τὰ συμφέροντα τοῖς μαντευομένοις , ἀλλὰ τοὺς θεοὺς διὰ τούτων αὐτὰ σημαίνειν , κ- ἐκεῖνος δὲ οὕτως ἐνόμιζεν .		He had, in the first place, the support of Parysatis, his mother, for she loved him better than the son who was king, Artaxerxes.	['ἀλλά', 'διά', 'γάρ', 'οὐ']	4	['ἀλλὰ', 'διὰ', 'γὰρ', 'οὐ']	['AuxY', 'AuxP', 'AuxY', 'AuxZ']
1250	31	1.1.10	ἔφη δὲ δεῖν , ἃ μὲν μαθόντας ποιεῖν ἔδωκαν οἱ θεοί , μανθάνειν , ἃ δὲ μὴ δῆλα τοῖς ἀνθρώποις ἐστί , πειρᾶσθαι διὰ μαντικῆς παρὰ τῶν θεῶν πυνθάνεσθαι ·		And Cyrus gave him six months’ pay for four thousand, and requested him not to come to terms with his opponents until he had consulted with him.	['διά', 'μέν', 'δῆλος', 'παρά', 'ἄνθρωπος']	5	['διὰ', 'μὲν', 'δῆλα', 'παρὰ', 'ἀνθρώποις']	['AuxP', 'AuxY', 'PNOM', 'AuxP', 'ADV']
1251	52	1.2.5	Σωκράτης δὲ πάντα μὲν ἡγεῖτο θεοὺς εἰδέναι , τά τε λεγόμενα καὶ πραττόμενα καὶ τὰ σιγῇ βουλευόμενα , πανταχοῦ δὲ παρεῖναι καὶ σημαίνειν τοῖς ἀνθρώποις περὶ τῶν ἀνθρωπείων πάντων .		There was a bridge over it made of seven boats.	['ἄνθρωπος', 'σιγή', 'μέν']	3	['ἀνθρώποις', 'σιγῇ', 'μὲν']	['OBJ', 'ADV', 'AuxY']
1252	96	1.2.16	ὁρῶ γὰρ ὥσπερ τὰ τοῦ σώματος ἔργα τοὺς μὴ τὰ σώματα ἀσκοῦντας οὐ δυναμένους ποιεῖν , οὕτω καὶ τὰ τῆς ψυχῆς ἔργα τοὺς μὴ τὴν ψυχὴν ἀσκοῦντας οὐ δυναμένους ·		Cyrus inspected the barbarians first.	['γάρ', 'οὐ', 'ἔργον']	3	['γὰρ', 'οὐ', 'ἔργα']	['AuxY', 'AuxZ', 'OBJ']
1253	290	1.5.2	ἐπὶ μὲν τοίνυν ἐπῶν ποιήσει Ὅμηρον ἔγωγε μάλιστα τεθαύμακα , ἐπὶ δὲ διθυράμβῳ Μελανιππίδην , ἐπὶ δὲ τραγῳδίᾳ Σοφοκλέα , ἐπὶ δὲ ἀνδριαντοποιίᾳ Πολύκλειτον , ἐπὶ δὲ ζωγραφίᾳ Ζεῦξιν .		Then, when the horses came near, they would do the same thing again, and it was impossible to catch them unless the horsemen posted themselves at intervals and hunted them in relays.	['μέν']	1	['μὲν']	['AuxY']
1254	343	1.6.1	εἰ δ’ ἐπὶ τελευτῇ τοῦ βίου γενόμενοι βουλοίμεθά τῳ ἐπιτρέψαι ἢ παῖδας ἄρρενας παιδεῦσαι ἢ θυγατέρας παρθένους διαφυλάξαι ἢ χρήματα διασῶσαι , ἆρ’ ἀξιόπιστον εἰς ταῦθ’ ἡγησόμεθα τὸν ἀκρατῆ ;		As they went on from there, they kept seeing tracks of horses and horses’ dung.	['εἰς']	1	['εἰς']	['AuxP']
1255	361	1.6.6	σῖτά τε σιτῇ καὶ ποτὰ πίνεις τὰ φαυλότατα , καὶ ἱμάτιον ἠμφίεσαι οὐ μόνον φαῦλον , ἀλλὰ τὸ αὐτὸ θέρους τε καὶ χειμῶνος , ἀνυπόδητός τε καὶ ἀχίτων διατελεῖς .		This man was given me at first by my father, to be my subject;	['ἀλλά', 'οὐ']	2	['ἀλλὰ', 'οὐ']	['AuxY', 'AuxZ']
1256	389	1.7.1	καίτοι τό γε ἱμάτιον ἢ τὴν οἰκίαν ἢ ἄλλο τι ὧν κέκτησαι νομίζων ἀργυρίου ἄξιον εἶναι οὐδενὶ ἂν μὴ ὅτι προῖκα δοίης , ἀλλ’ οὐδ’ ἔλαττον τῆς ἀξίας λαβών .		On the third stage he held a review of the Greeks and the barbarians on the plain at about midnight.	['ἄξιος', 'οἰκία', 'ἀλλά']	3	['ἄξιον', 'οἰκίαν', 'ἀλλ’']	['PNOM', 'CO', 'AuxY']
1257	473	1.8.16	ἀλλ’ εἰ μέν , ἔφη ὁ Σωκράτης , ὥσπερ οὔτε δι’ ἀρχῆς οὔτε διὰ δουλείας ἡ ὁδὸς αὕτη φέρει , οὕτω μηδὲ δι’ ἀνθρώπων , ἴσως ἄν τι λέγοις ·		While saying this he heard a noise running through the ranks, and asked what the noise was.	['ἀρχή', 'ὁδός', 'διά', 'μέν', 'ἀλλά', 'ἄνθρωπος']	6	['ἀρχῆς', 'ὁδὸς', 'δι’', 'μέν', 'ἀλλ’', 'ἀνθρώπων']	['ADV', 'SBJ', 'AuxP', 'AuxY', 'AuxY', 'ADV']
1258	517	1.9.6	ἐὰν οὖν ἐμὲ φίλην ποιησάμενος , ἐπὶ τὴν ἡδίστην τε καὶ ῥᾴστην ὁδὸν ἄξω σε , καὶ τῶν μὲν τερπνῶν οὐδενὸς ἄγευστος ἔσει , τῶν δὲ χαλεπῶν ἄπειρος διαβιώσῃ .		Then, when he was of suitable age, he was the fondest of hunting and, more than that, the fondest of incurring danger in his pursuit of wild animals.	['φίλος', 'μέν', 'ὁδός']	3	['φίλην', 'μὲν', 'ὁδὸν']	['OCOMP', 'AuxY', 'ADV']
1259	552	1.9.25	καὶ ἡδέως μὲν τῶν παλαιῶν πράξεων μέμνηνται , εὖ δὲ τὰς παρούσας ἥδονται πράττοντες , δι’ ἐμὲ φίλοι μὲν θεοῖς ὄντες , ἀγαπητοὶ δὲ φίλοις , τίμιοι δὲ πατρίσιν ·		For example, when Cyrus got some particularly good wine, he would often send the half-emptied jar to a friend with the message:	['διά', 'μέν', 'φίλος']	3	['δι’', 'μὲν', 'φίλοι']	['AuxP', 'AuxY', 'PNOM']
1274	67	1.2.9	Σωκράτης δὲ ἐπηγγείλατο μὲν οὐδενὶ πώποτε τοιοῦτον οὐδέν , ἐπίστευε δὲ τῶν συνόντων ἑαυτῷ τοὺς ἀποδεξαμένους ἅπερ αὐτὸς ἐδοκίμαζεν εἰς τὸν πάντα βίον ἑαυτῷ τε καὶ ἀλλήλοις φίλους ἀγαθοὺς ἔσεσθαι .		Here Cyrus remained thirty days;	['φίλος', 'ἀγαθός', 'εἰς', 'μέν']	4	['φίλους', 'ἀγαθοὺς', 'εἰς', 'μὲν']	['SBJ', 'ATR', 'AuxP', 'AuxY']
1275	249	1.4.10	διαίτῃ δὲ τήν τε ψυχὴν ἐπαίδευσε καὶ τὸ σῶμα ᾗ χρώμενος ἄν τις , εἰ μή τι δαιμόνιον εἴη , θαρραλέως καὶ ἀσφαλῶς διάγοι καὶ οὐκ ἂν ἀπορήσειε τοσαύτης δαπάνης .		But Cyrus cut down the park and burned the palace.	['οὐ']	1	['οὐκ']	['AuxZ']
1276	262	1.4.14	εἰπέ μοι , ἔφη , ὦ Ξενοφῶν , οὐ σὺ Κριτόβουλον ἐνόμιζες εἶναι τῶν σωφρονικῶν ἀνθρώπων μᾶλλον ἢ τῶν θρασέων καὶ τῶν προνοητικῶν μᾶλλον ἢ τῶν ἀνοήτων τε καὶ ῥιψοκινδύνων ;		What, then, do I direct you to do?	['ἄνθρωπος', 'οὐ']	2	['ἀνθρώπων', 'οὐ']	['ADV', 'AuxZ']
1277	295	1.5.3	οὐκοῦν δοκεῖ σοι ὁ ἐξ ἀρχῆς ποιῶν ἀνθρώπους ἐπ’ ὠφελείᾳ προσθεῖναι αὐτοῖς δι’ ὧν αἰσθάνονται ἕκαστα , ὀφθαλμοὺς μὲν ὥσθ’ ὁρᾶν τὰ ὁρατά , ὦτα δὲ ὥστ’ ἀκούειν τὰ ἀκουστά ;		The bustards, on the other hand, can be caught if one is quick in starting them up.	['ἀρχή', 'διά', 'μέν', 'ἐκ', 'ἄνθρωπος']	5	['ἀρχῆς', 'δι’', 'μὲν', 'ἐξ', 'ἀνθρώπους']	['ADV', 'AuxP', 'AuxY', 'AuxP', 'OBJ']
1278	305	1.5.5	τὸ δὲ ἐμφῦσαι μὲν ἔρωτα τῆς τεκνοποιίας , ἐμφῦσαι δὲ ταῖς γειναμέναις ἔρωτα τοῦ ἐκτρέφειν , τοῖς δὲ τραφεῖσι μέγιστον μὲν πόθον τοῦ ζῆν , μέγιστον δὲ φόβον τοῦ θανάτου ;		and the people who dwelt here made a living by quarrying mill-stones along the river banks, then fashioning them and taking them to Babylon, where they sold them and bought grain in exchange.	['μέν']	1	['μὲν']	['AuxY']
1279	322	1.5.10	καὶ μὴν γλῶττάν γε πάντων τῶν ζῴων ἐχόντων , μόνην τὴν τῶν ἀνθρώπων ἐποίησαν οἵαν ἄλλοτε ἀλλαχῇ ψαύουσαν τοῦ στόματος ἀρθροῦν τε τὴν φωνὴν καὶ σημαίνειν πάντα ἀλλήλοις ἃ βουλόμεθα .		For this grain was very abundant in the country.	['ἄνθρωπος']	1	['ἀνθρώπων']	['ATR']
1280	348	1.6.2	ἐν συνουσίᾳ δὲ τίς ἂν ἡσθείη τῷ τοιούτῳ , ὃν εἰδείη τῷ ὄψῳ τε καὶ τῷ οἴνῳ χαίροντα μᾶλλον ἢ τοῖς φίλοις καὶ τὰς πόρνας ἀγαπῶντα μᾶλλον ἢ τοὺς ἑταίρους ;		When Cyrus heard this plan, it seemed to him to be an expedient one, and he directed Orontas to get a detachment from each one of the cavalry commanders.	['φίλος', 'ἐν']	2	['φίλοις', 'ἐν']	['ADV/OBJ', 'AuxP']
1293	140	1.3.1	καὶ ὁ Σωκράτης , ἵνα τοίνυν , ἔφη , μὴ ἀμφίβολον ᾖ ὡς ἄλλο τι ποιῶ ἢ τὰ προηγορευμένα , ὁρίσατέ μοι μέχρι πόσων ἐτῶν δεῖ νομίζειν νέους εἶναι τοὺς ἀνθρώπους .		For they suspected by this time that they were going against the King.	['ἄνθρωπος']	1	['ἀνθρώπους']	['SBJ']
1294	238	1.4.8	τοὺς δ’ εὐχομένους χρυσίον ἢ ἀργύριον ἢ τυραννίδα ἢ ἄλλο τι τῶν τοιούτων οὐδὲν διάφορον ἐνόμιζεν εὔχεσθαι ἢ εἰ κυβείαν ἢ μάχην ἢ ἄλλο τι εὔχοιντο τῶν φανερῶς ἀδήλων ὅπως ἀποβήσοιτο .		or I have men-of-war with which I can overtake their craft.	['μάχη']	1	['μάχην']	['CO']
1295	334	1.5.14	οἴει δ’ ἂν τοὺς θεοὺς τοῖς ἀνθρώποις δόξαν ἐμφῦσαι ὡς ἱκανοί εἰσιν εὖ καὶ κακῶς ποιεῖν , εἰ μὴ δυνατοὶ ἦσαν , καὶ ἀνθρώπους ἐξαπατωμένους τὸν πάντα χρόνον οὐδέποτ’ ἂν αἰσθέσθαι ;		But Proxenus–for he chanced to be now coming up, later than the others, with a battalion of hoplites following him–straightway led his troops into the space between the two parties, halted them under arms, and began to beg Clearchus not to proceed with his attack.	['ἄνθρωπος']	1	['ἀνθρώποις']	['OBJ']
1296	511	1.9.3	καὶ Πρόδικος δὲ ὁ σοφὸς ἐν τῷ συγγράμματι τῷ περὶ Ἡρακλέους , ὅπερ δὴ καὶ πλείστοις ἐπιδείκνυται , ὡσαύτως περὶ τῆς ἀρετῆς ἀποφαίνεται , ὧδέ πως λέγων , ὅσα ἐγὼ μέμνημαι .		For all the sons of the noblest Persians are educated at the King’s court.	['ἐν']	1	['ἐν']	['AuxP']
1297	587	1.10.11	σὺ δὲ πόσα , ἔφη ὁ Σωκράτης , οἴει ταύτῃ δυσάνεκτα καὶ τῇ φωνῇ καὶ τοῖς ἔργοις ἐκ παιδίου δυσκολαίνων καὶ ἡμέρας καὶ νυκτὸς πράγματα παρασχεῖν , πόσα δὲ λυπῆσαι κάμνων ;		and the barbarians once again failed to await the attack, but took to flight when at a greater distance from the Greeks than they were the first time.	['ἐκ', 'ἡμέρα', 'ἔργον']	3	['ἐκ', 'ἡμέρας', 'ἔργοις']	['AuxP', 'ADV', 'CO']
1307	198	1.3.19	ἀναπείθοντα οὖν τοὺς νέους αὐτόν , ὡς αὐτὸς εἴη σοφώτατός τε καὶ ἄλλους ἱκανώτατος ποιῆσαι σοφούς , οὕτω διατιθέναι τοὺς ἑαυτῷ συνόντας , ὥστε μηδαμοῦ παρ’ αὐτοῖς τοὺς ἄλλους εἶναι πρὸς ἑαυτόν .		I propose, further, that our representatives should report back to us whatever reply he may make,	['παρά']	1	['παρ’']	['AuxP']
1308	287	1.5.2	καταμαθὼν γὰρ αὐτὸν οὔτε θύοντα τοῖς θεοῖς οὔτε μαντικῇ χρώμενον , ἀλλὰ καὶ τῶν ποιούντων ταῦτα καταγελῶντα , εἰπέ μοι , ἔφη , ὦ Ἀριστόδημε , ἔστιν οὕστινας ἀνθρώπους τεθαύμακας ἐπὶ σοφίᾳ ;		These animals were sometimes chased by the horsemen.	['ἄνθρωπος', 'γάρ', 'ἀλλά']	3	['ἀνθρώπους', 'γὰρ', 'ἀλλὰ']	['OBJ', 'AuxY', 'AuxY']
1309	373	1.6.8	ἤδη οὖν ποτε ᾔσθου ἐμὲ ἢ διὰ ψῦχος μᾶλλόν του ἔνδον μένοντα , ἢ διὰ θάλπος μαχόμενόν τῳ περὶ σκιᾶς , ἢ διὰ τὸ ἀλγεῖν τοὺς πόδας οὐ βαδίζοντα ὅπου ἂν βούλωμαι ;		Thereupon Cyrus asked again:	['διά', 'οὐ']	2	['διὰ', 'οὐ']	['AuxP', 'AuxZ']
1310	384	1.6.10	ἐγὼ δὲ νομίζω τὸ μὲν μηδενὸς δεῖσθαι θεῖον εἶναι , τὸ δ’ ὡς ἐλαχίστων ἐγγυτάτω τοῦ θείου , καὶ τὸ μὲν θεῖον κράτιστον , τὸ δ’ ἐγγυτάτω τοῦ θείου ἐγγυτάτω τοῦ κρατίστου .		And when the men who in former days were wont to do him homage saw him, they made their obeisance even then, although they knew that he was being led forth to death.	['ἀγαθός', 'μέν']	2	['κρατίστου', 'μὲν']	['ADV', 'AuxY']
